RPC Code,RPC Name,Producer Country Name,Producer Country Code,Share,Waste,SUA Code
A.01.02.001.002,Durum wheat grain,Bulgaria,BG,0.131,0.045,111
A.01.02.001.002,Durum wheat grain,Greece,GR,0.632,0.045,111
A.01.02.001.002,Durum wheat grain,Rest of World,RoW,0.238,0.045,111
A.01.02.001.003,Common wheat grain,Bulgaria,BG,0.131,0.045,111
A.01.02.001.003,Common wheat grain,Greece,GR,0.632,0.045,111
A.01.02.001.003,Common wheat grain,Rest of World,RoW,0.238,0.045,111
A.01.02.001.004,Durum wheat grain,Bulgaria,BG,0.131,0.045,111
A.01.02.001.004,Durum wheat grain,Greece,GR,0.632,0.045,111
A.01.02.001.004,Durum wheat grain,Rest of World,RoW,0.238,0.045,111
A.01.02.001,Common wheat grain,Bulgaria,BG,0.131,0.045,111
A.01.02.001,Common wheat grain,Greece,GR,0.632,0.045,111
A.01.02.001,Common wheat grain,Rest of World,RoW,0.238,0.045,111
A.01.02.002.001,Barley grains,Greece,GR,0.742,0.045,115
A.01.02.002.001,Barley grains,Rest of World,RoW,0.258,0.045,115
A.01.02.003,Maize grain,Greece,GR,0.831,0.045,112
A.01.02.003,Maize grain,Rest of World,RoW,0.169,0.045,112
A.01.02.004,Rye grain,Greece,GR,0.968,0.045,116
A.01.02.004,Rye grain,Rest of World,RoW,0.032,0.045,116
A.01.02.005,Spelt grain,Bulgaria,BG,0.131,0.045,111
A.01.02.005,Spelt grain,Greece,GR,0.632,0.045,111
A.01.02.005,Spelt grain,Rest of World,RoW,0.238,0.045,111
A.01.02.006,Buckwheat,China,CN,0.162,0.06,1192
A.01.02.006,Buckwheat,Russia,RU,0.436,0.06,1192
A.01.02.006,Buckwheat,Ukraine,UA,0.255,0.06,1192
A.01.02.006,Buckwheat,Rest of World,RoW,0.147,0.06,1192
A.01.02.007,Millet grain,Guinea,GN,0.687,0.045,1193
A.01.02.007,Millet grain,Mali,ML,0.313,0.045,1193
A.01.02.007,Millet grain,Bulgaria,BG,0.118,0.045,118
A.01.02.007,Millet grain,Greece,GR,0.623,0.045,118
A.01.02.007,Millet grain,Rest of World,RoW,0.259,0.045,118
A.01.02.008,Oat grain,Greece,GR,0.876,0.045,117
A.01.02.008,Oat grain,Rest of World,RoW,0.124,0.045,117
A.01.02.009.007,Indian rice grain,Greece,GR,0.9,0.045,113
A.01.02.009.007,Indian rice grain,Rest of World,RoW,0.1,0.045,113
A.01.02.009,Rice grain,Greece,GR,0.9,0.045,113
A.01.02.009,Rice grain,Rest of World,RoW,0.1,0.045,113
A.01.02.010.002,Sorghum grain,Bulgaria,BG,0.281,0.045,114
A.01.02.010.002,Sorghum grain,USA,US,0.486,0.045,114
A.01.02.010.002,Sorghum grain,Rest of World,RoW,0.232,0.045,114
A.02.01.001,Arrowroots,China,CN,0.176,0.24,1599.1
A.02.01.001,Arrowroots,Egypt,EG,0.415,0.24,1599.1
A.02.01.001,Arrowroots,Togo,TG,0.102,0.24,1599.1
A.02.01.001,Arrowroots,Rest of World,RoW,0.306,0.24,1599.1
A.02.01.002,Beetroots,China,CN,0.176,0.24,1599.1
A.02.01.002,Beetroots,Egypt,EG,0.415,0.24,1599.1
A.02.01.002,Beetroots,Togo,TG,0.102,0.24,1599.1
A.02.01.002,Beetroots,Rest of World,RoW,0.306,0.24,1599.1
A.02.01.003,Carrots,Greece,GR,0.943,0.07,1251
A.02.01.003,Carrots,Rest of World,RoW,0.057,0.07,1251
A.02.01.004,Celeriacs,China,CN,0.176,0.24,1599.1
A.02.01.004,Celeriacs,Egypt,EG,0.415,0.24,1599.1
A.02.01.004,Celeriacs,Togo,TG,0.102,0.24,1599.1
A.02.01.004,Celeriacs,Rest of World,RoW,0.306,0.24,1599.1
A.02.01.005,Horseradish roots,China,CN,0.176,0.24,1599.1
A.02.01.005,Horseradish roots,Egypt,EG,0.415,0.24,1599.1
A.02.01.005,Horseradish roots,Togo,TG,0.102,0.24,1599.1
A.02.01.005,Horseradish roots,Rest of World,RoW,0.306,0.24,1599.1
A.02.01.006,Parsley roots,China,CN,0.176,0.24,1599.1
A.02.01.006,Parsley roots,Egypt,EG,0.415,0.24,1599.1
A.02.01.006,Parsley roots,Togo,TG,0.102,0.24,1599.1
A.02.01.006,Parsley roots,Rest of World,RoW,0.306,0.24,1599.1
A.02.01.007,Parsnip roots,China,CN,0.176,0.24,1599.1
A.02.01.007,Parsnip roots,Egypt,EG,0.415,0.24,1599.1
A.02.01.007,Parsnip roots,Togo,TG,0.102,0.24,1599.1
A.02.01.007,Parsnip roots,Rest of World,RoW,0.306,0.24,1599.1
A.02.01.008,Radishes,Greece,GR,0.996,0.07,1212
A.02.01.008,Radishes,Rest of World,RoW,0.004,0.07,1212
A.02.01.009,Salsifies,Bulgaria,BG,0.265,0.06,1445
A.02.01.009,Salsifies,Greece,GR,0.551,0.06,1445
A.02.01.009,Salsifies,Rest of World,RoW,0.183,0.06,1445
A.02.01.010,Swedes,Greece,GR,0.996,0.07,1212
A.02.01.010,Swedes,Rest of World,RoW,0.004,0.07,1212
A.02.01.012,Turnips,Greece,GR,0.943,0.07,1251
A.02.01.012,Turnips,Rest of World,RoW,0.057,0.07,1251
A.02.02.001,Garlic,Greece,GR,0.893,0.07,1252
A.02.02.001,Garlic,Rest of World,RoW,0.107,0.07,1252
A.02.02.002,Onions,Greece,GR,0.972,0.07,1253.02
A.02.02.002,Onions,Rest of World,RoW,0.028,0.07,1253.02
A.02.02.003,Shallots,Greece,GR,0.972,0.07,1253.02
A.02.02.003,Shallots,Rest of World,RoW,0.028,0.07,1253.02
A.02.02.004,Spring onions,Greece,GR,0.972,0.07,1253.02
A.02.02.004,Spring onions,Rest of World,RoW,0.028,0.07,1253.02
A.02.02.005,Chives,Greece,GR,0.972,0.07,1253.02
A.02.02.005,Chives,Rest of World,RoW,0.028,0.07,1253.02
A.02.03.001,Tomatoes,Greece,GR,0.943,0.07,1234
A.02.03.001,Tomatoes,Rest of World,RoW,0.057,0.07,1234
A.02.03.002,Sweet peppers,Greece,GR,0.953,0.07,1231
A.02.03.002,Sweet peppers,Rest of World,RoW,0.047,0.07,1231
A.02.03.003,Chilli pepper (Capsicum frutescens),Greece,GR,0.953,0.07,1231
A.02.03.003,Chilli pepper (Capsicum frutescens),Rest of World,RoW,0.047,0.07,1231
A.02.03.003,Chilli pepper (Capsicum frutescens),Greece,GR,0.953,0.07,1652
A.02.03.003,Chilli pepper (Capsicum frutescens),Rest of World,RoW,0.047,0.07,1652
A.02.03.004,Aubergines,Greece,GR,0.984,0.07,1233
A.02.03.004,Aubergines,Rest of World,RoW,0.016,0.07,1233
A.02.03.005,Okra,Rest of World,RoW,1,0.07,1359.9
A.02.03.006,Cucumbers,Greece,GR,0.995,0.07,1232
A.02.03.006,Cucumbers,Rest of World,RoW,0.005,0.07,1232
A.02.03.007,Gherkins,Greece,GR,0.995,0.07,1232
A.02.03.007,Gherkins,Rest of World,RoW,0.005,0.07,1232
A.02.03.008,Courgettes,Rest of World,RoW,1,0.07,1235
A.02.03.009,Melons,Greece,GR,0.997,0.07,1229
A.02.03.009,Melons,Rest of World,RoW,0.003,0.07,1229
A.02.03.010,Pumpkins,Rest of World,RoW,1,0.07,1235
A.02.03.011,Watermelons,Greece,GR,0.999,0.07,1221
A.02.03.011,Watermelons,Rest of World,RoW,0.001,0.07,1221
A.02.03.012,Sweet corn,Greece,GR,0.992,0.07,1290.01
A.02.03.012,Sweet corn,Rest of World,RoW,0.008,0.07,1290.01
A.02.04.001,Broccoli,Greece,GR,0.997,0.07,1213
A.02.04.001,Broccoli,Rest of World,RoW,0.003,0.07,1213
A.02.04.002,Cauliflowers,Greece,GR,0.997,0.07,1213
A.02.04.002,Cauliflowers,Rest of World,RoW,0.003,0.07,1213
A.02.04.003,Brussels sprouts,Greece,GR,0.996,0.07,1212
A.02.04.003,Brussels sprouts,Rest of World,RoW,0.004,0.07,1212
A.02.04.004,Head cabbages,Greece,GR,0.996,0.07,1212
A.02.04.004,Head cabbages,Rest of World,RoW,0.004,0.07,1212
A.02.04.005,Chinese cabbages,Greece,GR,0.996,0.07,1212
A.02.04.005,Chinese cabbages,Rest of World,RoW,0.004,0.07,1212
A.02.04.006,Kales and similar-,Greece,GR,0.996,0.07,1212
A.02.04.006,Kales and similar-,Rest of World,RoW,0.004,0.07,1212
A.02.04.007,Kohlrabies,Greece,GR,0.996,0.07,1212
A.02.04.007,Kohlrabies,Rest of World,RoW,0.004,0.07,1212
A.02.05.001,Lamb's lettuces,Greece,GR,0.98,0.07,1214
A.02.05.001,Lamb's lettuces,Rest of World,RoW,0.02,0.07,1214
A.02.05.002,Head lettuces,Greece,GR,0.98,0.07,1214
A.02.05.002,Head lettuces,Rest of World,RoW,0.02,0.07,1214
A.02.05.003,Crisp lettuces,Greece,GR,0.98,0.07,1214
A.02.05.003,Crisp lettuces,Rest of World,RoW,0.02,0.07,1214
A.02.05.004,Escaroles,Greece,GR,0.98,0.07,1214
A.02.05.004,Escaroles,Rest of World,RoW,0.02,0.07,1214
A.02.05.005,Cresses,Greece,GR,0.996,0.07,1212
A.02.05.005,Cresses,Rest of World,RoW,0.004,0.07,1212
A.02.05.006,Land cresses,Greece,GR,0.996,0.07,1212
A.02.05.006,Land cresses,Rest of World,RoW,0.004,0.07,1212
A.02.05.007,Roman rocket,Greece,GR,0.996,0.07,1212
A.02.05.007,Roman rocket,Rest of World,RoW,0.004,0.07,1212
A.02.05.010,Spinaches,Greece,GR,0.995,0.07,1215
A.02.05.010,Spinaches,Rest of World,RoW,0.005,0.07,1215
A.02.05.012,Purslanes,Greece,GR,0.995,0.07,1215
A.02.05.012,Purslanes,Rest of World,RoW,0.005,0.07,1215
A.02.05.013,Chards,France,FR,0.171,0.045,1801
A.02.05.013,Chards,Greece,GR,0.258,0.045,1801
A.02.05.013,Chards,Serbia,RS,0.235,0.045,1801
A.02.05.013,Chards,Rest of World,RoW,0.335,0.045,1801
A.02.05.014,Grape leaves,Rest of World,RoW,1,0.07,1359.9
A.02.05.015,Watercresses,Greece,GR,0.996,0.07,1212
A.02.05.015,Watercresses,Rest of World,RoW,0.004,0.07,1212
A.02.05.016,Witloofs,Greece,GR,0.98,0.07,1214
A.02.05.016,Witloofs,Rest of World,RoW,0.02,0.07,1214
A.02.05.017,Oraches leaves,Rest of World,RoW,1,0.07,1359.9
A.02.05.019,Dandelions,Bulgaria,BG,0.265,0.06,1445
A.02.05.019,Dandelions,Greece,GR,0.551,0.06,1445
A.02.05.019,Dandelions,Rest of World,RoW,0.183,0.06,1445
A.02.05.020,Common nettle,Greece,GR,0.995,0.07,1215
A.02.05.020,Common nettle,Rest of World,RoW,0.005,0.07,1215
A.02.05.021,Garden sorrel,Greece,GR,0.995,0.07,1215
A.02.05.021,Garden sorrel,Rest of World,RoW,0.005,0.07,1215
A.02.05.022,Alfalfa sprouts,Canada,CA,0.148,0.06,1709.9
A.02.05.022,Alfalfa sprouts,Greece,GR,0.645,0.06,1709.9
A.02.05.022,Alfalfa sprouts,Rest of World,RoW,0.206,0.06,1709.9
A.02.06.001,Beans (with pods) and similar-,Canada,CA,0.148,0.06,1701
A.02.06.001,Beans (with pods) and similar-,Greece,GR,0.645,0.06,1701
A.02.06.001,Beans (with pods) and similar-,Rest of World,RoW,0.206,0.06,1701
A.02.06.002,Peas (with pods) and similar-,Germany,DE,0.113,0.06,1705
A.02.06.002,Peas (with pods) and similar-,Greece,GR,0.368,0.06,1705
A.02.06.002,Peas (with pods) and similar-,Rest of World,RoW,0.519,0.06,1705
A.02.07.001,Asparagus,Greece,GR,0.963,0.07,1211
A.02.07.001,Asparagus,Rest of World,RoW,0.037,0.07,1211
A.02.07.002,Cardoons,Bulgaria,BG,0.265,0.06,1445
A.02.07.002,Cardoons,Greece,GR,0.551,0.06,1445
A.02.07.002,Cardoons,Rest of World,RoW,0.183,0.06,1445
A.02.07.003,Celeries,Greece,GR,0.943,0.07,1251
A.02.07.003,Celeries,Rest of World,RoW,0.057,0.07,1251
A.02.07.004,Florence fennels,Greece,GR,0.943,0.07,1251
A.02.07.004,Florence fennels,Rest of World,RoW,0.057,0.07,1251
A.02.07.005,Globe artichokes,Greece,GR,0.996,0.07,1216
A.02.07.005,Globe artichokes,Rest of World,RoW,0.004,0.07,1216
A.02.07.006,Leeks,Greece,GR,0.992,0.07,1254
A.02.07.006,Leeks,Rest of World,RoW,0.008,0.07,1254
A.02.07.007,Rhubarbs,France,FR,0.171,0.045,1801
A.02.07.007,Rhubarbs,Greece,GR,0.258,0.045,1801
A.02.07.007,Rhubarbs,Serbia,RS,0.235,0.045,1801
A.02.07.007,Rhubarbs,Rest of World,RoW,0.335,0.045,1801
A.02.07.008,Bamboo shoots,Rest of World,RoW,1,0.07,1359.9
A.02.07.009,Palm hearts,Rest of World,RoW,1,0.07,1359.9
A.02.08.001,Sugar beet (root) (Beta vulgaris),France,FR,0.171,0.045,1801
A.02.08.001,Sugar beet (root) (Beta vulgaris),Greece,GR,0.258,0.045,1801
A.02.08.001,Sugar beet (root) (Beta vulgaris),Serbia,RS,0.235,0.045,1801
A.02.08.001,Sugar beet (root) (Beta vulgaris),Rest of World,RoW,0.335,0.045,1801
A.02.08.002,Sugar cane (Saccharum officinarum),Spain,ES,1,0.045,1802
A.02.08.003,Chicory roots,China,CN,0.176,0.24,1599.1
A.02.08.003,Chicory roots,Egypt,EG,0.415,0.24,1599.1
A.02.08.003,Chicory roots,Togo,TG,0.102,0.24,1599.1
A.02.08.003,Chicory roots,Rest of World,RoW,0.306,0.24,1599.1
A.02.09.001.001,Kombu,India,IN,0.507,0.07,1699
A.02.09.001.001,Kombu,Turkey,TR,0.131,0.07,1699
A.02.09.001.001,Kombu,Rest of World,RoW,0.362,0.07,1699
A.02.09.001.002,Laver,India,IN,0.507,0.07,1699
A.02.09.001.002,Laver,Turkey,TR,0.131,0.07,1699
A.02.09.001.002,Laver,Rest of World,RoW,0.362,0.07,1699
A.02.09.001.003,Wakame,India,IN,0.507,0.07,1699
A.02.09.001.003,Wakame,Turkey,TR,0.131,0.07,1699
A.02.09.001.003,Wakame,Rest of World,RoW,0.362,0.07,1699
A.02.09.001,Carrageen mosses,India,IN,0.507,0.07,1699
A.02.09.001,Carrageen mosses,Turkey,TR,0.131,0.07,1699
A.02.09.001,Carrageen mosses,Rest of World,RoW,0.362,0.07,1699
A.02.10.001,Teas  and similar-,India,IN,0.507,0.07,1699
A.02.10.001,Teas  and similar-,Turkey,TR,0.131,0.07,1699
A.02.10.001,Teas  and similar-,Rest of World,RoW,0.362,0.07,1699
A.02.10.002,"Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis), decaffeinated",Sri Lanka,LK,0.199,0.07,1620
A.02.10.002,"Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis), decaffeinated",India,IN,0.176,0.07,1620
A.02.10.002,"Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis), decaffeinated",Kenya,KE,0.179,0.07,1620
A.02.10.002,"Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis), decaffeinated",Rest of World,RoW,0.446,0.07,1620
A.02.10.004,Mints,India,IN,0.507,0.07,1699
A.02.10.004,Mints,Turkey,TR,0.131,0.07,1699
A.02.10.004,Mints,Rest of World,RoW,0.362,0.07,1699
A.02.10.009,Strawberry infusion leaves,India,IN,0.507,0.07,1699
A.02.10.009,Strawberry infusion leaves,Turkey,TR,0.131,0.07,1699
A.02.10.009,Strawberry infusion leaves,Rest of World,RoW,0.362,0.07,1699
A.02.10.011,Maté (Ilex paraguariensis),Argentina,AR,0.607,0.07,1630
A.02.10.011,Maté (Ilex paraguariensis),Brazil,BR,0.346,0.07,1630
A.02.10.011,Maté (Ilex paraguariensis),Rest of World,RoW,0.048,0.07,1630
A.02.10.013,Ginseng infusion roots,India,IN,0.507,0.07,1699
A.02.10.013,Ginseng infusion roots,Turkey,TR,0.131,0.07,1699
A.02.10.013,Ginseng infusion roots,Rest of World,RoW,0.362,0.07,1699
A.02.11.001,Cocoa beans (fermented beans) (Theobroma cacao),Cameroon,CM,0.104,0.07,1640
A.02.11.001,Cocoa beans (fermented beans) (Theobroma cacao),Ghana,GH,0.232,0.07,1640
A.02.11.001,Cocoa beans (fermented beans) (Theobroma cacao),Cote d'Ivoire,CI,0.433,0.07,1640
A.02.11.001,Cocoa beans (fermented beans) (Theobroma cacao),Nigeria,NG,0.107,0.07,1640
A.02.11.001,Cocoa beans (fermented beans) (Theobroma cacao),Rest of World,RoW,0.123,0.07,1640
A.02.12.001,"Coffee beans, green",Brazil,BR,0.555,0.07,1610
A.02.12.001,"Coffee beans, green",Rest of World,RoW,0.445,0.07,1610
A.02.15.001,Common mushrooms,Greece,GR,0.12,0.07,1270
A.02.15.001,Common mushrooms,Netherlands,NL,0.441,0.07,1270
A.02.15.001,Common mushrooms,Rest of World,RoW,0.44,0.07,1270
A.02.15.002,Oyster mushroom (Pleurotus ostreatus),Greece,GR,0.12,0.07,1270
A.02.15.002,Oyster mushroom (Pleurotus ostreatus),Netherlands,NL,0.441,0.07,1270
A.02.15.002,Oyster mushroom (Pleurotus ostreatus),Rest of World,RoW,0.44,0.07,1270
A.02.15.003,Shiitake,Greece,GR,0.12,0.07,1270
A.02.15.003,Shiitake,Netherlands,NL,0.441,0.07,1270
A.02.15.003,Shiitake,Rest of World,RoW,0.44,0.07,1270
A.02.16.002,Honey mushroom,Greece,GR,0.12,0.07,1270
A.02.16.002,Honey mushroom,Netherlands,NL,0.441,0.07,1270
A.02.16.002,Honey mushroom,Rest of World,RoW,0.44,0.07,1270
A.02.16.003,Ceps,Greece,GR,0.12,0.07,1270
A.02.16.003,Ceps,Netherlands,NL,0.441,0.07,1270
A.02.16.003,Ceps,Rest of World,RoW,0.44,0.07,1270
A.02.16.004,Truffles,Greece,GR,0.12,0.07,1270
A.02.16.004,Truffles,Netherlands,NL,0.441,0.07,1270
A.02.16.004,Truffles,Rest of World,RoW,0.44,0.07,1270
A.02.16.005,Morels,Greece,GR,0.12,0.07,1270
A.02.16.005,Morels,Netherlands,NL,0.441,0.07,1270
A.02.16.005,Morels,Rest of World,RoW,0.44,0.07,1270
A.02.16.006,Chanterelles,Greece,GR,0.12,0.07,1270
A.02.16.006,Chanterelles,Netherlands,NL,0.441,0.07,1270
A.02.16.006,Chanterelles,Rest of World,RoW,0.44,0.07,1270
A.02.16.007,Saffron milk cap,Greece,GR,0.12,0.07,1270
A.02.16.007,Saffron milk cap,Netherlands,NL,0.441,0.07,1270
A.02.16.007,Saffron milk cap,Rest of World,RoW,0.44,0.07,1270
A.03.01.001,New potatoes,Greece,GR,0.781,0.24,1510
A.03.01.001,New potatoes,Rest of World,RoW,0.219,0.24,1510
A.03.01.002,Main-crop potatoes,Greece,GR,0.781,0.24,1510
A.03.01.002,Main-crop potatoes,Rest of World,RoW,0.219,0.24,1510
A.03.02.001,Sweet potatoes,Greece,GR,0.921,0.24,1530
A.03.02.001,Sweet potatoes,Rest of World,RoW,0.079,0.24,1530
A.03.02.002,Cassava root (Manihot esculenta),Costa Rica,CR,0.147,0.07,1520.01
A.03.02.002,Cassava root (Manihot esculenta),Thailand,TH,0.78,0.07,1520.01
A.03.02.002,Cassava root (Manihot esculenta),Rest of World,RoW,0.073,0.07,1520.01
A.03.02.002,Cassava root (Manihot esculenta),China,CN,0.176,0.24,1599.1
A.03.02.002,Cassava root (Manihot esculenta),Egypt,EG,0.415,0.24,1599.1
A.03.02.002,Cassava root (Manihot esculenta),Togo,TG,0.102,0.24,1599.1
A.03.02.002,Cassava root (Manihot esculenta),Rest of World,RoW,0.306,0.24,1599.1
A.03.02.004,Yams,China,CN,0.176,0.24,1599.1
A.03.02.004,Yams,Egypt,EG,0.415,0.24,1599.1
A.03.02.004,Yams,Togo,TG,0.102,0.24,1599.1
A.03.02.004,Yams,Rest of World,RoW,0.306,0.24,1599.1
A.03.02.005,Jerusalem artichokes,China,CN,0.176,0.24,1599.1
A.03.02.005,Jerusalem artichokes,Egypt,EG,0.415,0.24,1599.1
A.03.02.005,Jerusalem artichokes,Togo,TG,0.102,0.24,1599.1
A.03.02.005,Jerusalem artichokes,Rest of World,RoW,0.306,0.24,1599.1
A.04.01.001,Beans (fresh seeds without pods) and similar-,Canada,CA,0.148,0.06,1701
A.04.01.001,Beans (fresh seeds without pods) and similar-,Greece,GR,0.645,0.06,1701
A.04.01.001,Beans (fresh seeds without pods) and similar-,Rest of World,RoW,0.206,0.06,1701
A.04.01.002,Peas (without pods) and similar-,Greece,GR,0.997,0.07,1242
A.04.01.002,Peas (without pods) and similar-,Rest of World,RoW,0.003,0.07,1242
A.04.02.001,Beans (dry) and similar-,Canada,CA,0.148,0.06,1701
A.04.02.001,Beans (dry) and similar-,Greece,GR,0.645,0.06,1701
A.04.02.001,Beans (dry) and similar-,Rest of World,RoW,0.206,0.06,1701
A.04.02.002,Lentils (dry) and similar-,Canada,CA,0.459,0.06,1704
A.04.02.002,Lentils (dry) and similar-,Greece,GR,0.429,0.06,1704
A.04.02.002,Lentils (dry) and similar-,Rest of World,RoW,0.113,0.06,1704
A.04.02.003,Peas (dry) and similar-,Germany,DE,0.113,0.06,1705
A.04.02.003,Peas (dry) and similar-,Greece,GR,0.368,0.06,1705
A.04.02.003,Peas (dry) and similar-,Rest of World,RoW,0.519,0.06,1705
A.04.02.004,Lupins (Lupinus spp.),Greece,GR,0.668,0.06,1709.02
A.04.02.004,Lupins (Lupinus spp.),Turkey,TR,0.233,0.06,1709.02
A.04.02.004,Lupins (Lupinus spp.),Rest of World,RoW,0.099,0.06,1709.02
A.04.02.005,Chickpeas (dry),Greece,GR,0.509,0.06,1703
A.04.02.005,Chickpeas (dry),Mexico,MX,0.4,0.06,1703
A.04.02.005,Chickpeas (dry),Rest of World,RoW,0.091,0.06,1703
A.04.02.007,Broad bean (Vicia faba),Greece,GR,0.668,0.06,1702
A.04.02.007,Broad bean (Vicia faba),Turkey,TR,0.233,0.06,1702
A.04.02.007,Broad bean (Vicia faba),Rest of World,RoW,0.099,0.06,1702
A.04.02.007,Broad bean (Vicia faba),Greece,GR,0.668,0.07,1243
A.04.02.007,Broad bean (Vicia faba),Turkey,TR,0.233,0.07,1243
A.04.02.007,Broad bean (Vicia faba),Rest of World,RoW,0.099,0.07,1243
A.04.02.008,Lima beans (dry),Canada,CA,0.148,0.06,1701
A.04.02.008,Lima beans (dry),Greece,GR,0.645,0.06,1701
A.04.02.008,Lima beans (dry),Rest of World,RoW,0.206,0.06,1701
A.04.02.009,Mung bean sprouts,Canada,CA,0.148,0.06,1701
A.04.02.009,Mung bean sprouts,Canada,CA,0.148,0.06,1701
A.04.02.009,Mung bean sprouts,Greece,GR,0.645,0.06,1701
A.04.02.009,Mung bean sprouts,Greece,GR,0.645,0.06,1701
A.04.02.009,Mung bean sprouts,Rest of World,RoW,0.206,0.06,1701
A.04.02.009,Mung bean sprouts,Rest of World,RoW,0.206,0.06,1701
A.04.02.011,Black eyed peas (dry),Germany,DE,0.113,0.06,1705
A.04.02.011,Black eyed peas (dry),Greece,GR,0.368,0.06,1705
A.04.02.011,Black eyed peas (dry),Rest of World,RoW,0.519,0.06,1705
A.04.02.012,Soyabeans for oil,Argentina,AR,0.354,0.06,141
A.04.02.012,Soyabeans for oil,Paraguay,PY,0.284,0.06,141
A.04.02.012,Soyabeans for oil,Ukraine,UA,0.179,0.06,141
A.04.02.012,Soyabeans for oil,Rest of World,RoW,0.183,0.06,141
A.04.02.014,Carobs,Canada,CA,0.148,0.06,1709.9
A.04.02.014,Carobs,Greece,GR,0.645,0.06,1709.9
A.04.02.014,Carobs,Rest of World,RoW,0.206,0.06,1709.9
A.04.02.020,Yams,China,CN,0.176,0.24,1599.1
A.04.02.020,Yams,Egypt,EG,0.415,0.24,1599.1
A.04.02.020,Yams,Togo,TG,0.102,0.24,1599.1
A.04.02.020,Yams,Rest of World,RoW,0.306,0.24,1599.1
A.04.02.021,Peanuts,Greece,GR,0.859,0.06,142
A.04.02.021,Peanuts,Rest of World,RoW,0.141,0.06,142
A.04.03.001,Almonds sweet,Greece,GR,0.859,0.06,1371
A.04.03.001,Almonds sweet,Rest of World,RoW,0.141,0.06,1371
A.04.03.002,Bitter almonds,Greece,GR,0.859,0.06,1371
A.04.03.002,Bitter almonds,Rest of World,RoW,0.141,0.06,1371
A.04.03.003,Brazil nuts,Greece,GR,0.859,0.06,1377
A.04.03.003,Brazil nuts,Rest of World,RoW,0.141,0.06,1377
A.04.03.004,Cashew nuts,India,IN,0.456,0.06,1372
A.04.03.004,Cashew nuts,Cote d'Ivoire,CI,0.204,0.06,1372
A.04.03.004,Cashew nuts,Rest of World,RoW,0.34,0.06,1372
A.04.03.005,Chestnuts,Greece,GR,0.982,0.06,1373
A.04.03.005,Chestnuts,Rest of World,RoW,0.018,0.06,1373
A.04.03.006,Coconuts,Sri Lanka,LK,0.136,0.06,1460
A.04.03.006,Coconuts,Indonesia,ID,0.298,0.06,1460
A.04.03.006,Coconuts,Philippines,PH,0.408,0.06,1460
A.04.03.006,Coconuts,Rest of World,RoW,0.158,0.06,1460
A.04.03.007,Hazelnuts,Greece,GR,0.394,0.06,1374
A.04.03.007,Hazelnuts,Turkey,TR,0.49,0.06,1374
A.04.03.007,Hazelnuts,Rest of World,RoW,0.116,0.06,1374
A.04.03.008,Macadamias,Greece,GR,0.859,0.06,1371
A.04.03.008,Macadamias,Rest of World,RoW,0.141,0.06,1371
A.04.03.009,Pecans,Greece,GR,0.859,0.06,1371
A.04.03.009,Pecans,Rest of World,RoW,0.141,0.06,1371
A.04.03.010,Pine nut kernels,Greece,GR,0.859,0.06,1371
A.04.03.010,Pine nut kernels,Rest of World,RoW,0.141,0.06,1371
A.04.03.011,Pistachios (Pistachia vera),Greece,GR,0.859,0.06,1371
A.04.03.011,Pistachios (Pistachia vera),Rest of World,RoW,0.141,0.06,1371
A.04.03.011,Pistachios (Pistachia vera),Greece,GR,0.849,0.06,1375
A.04.03.011,Pistachios (Pistachia vera),Rest of World,RoW,0.151,0.06,1375
A.04.03.012,Walnuts,Greece,GR,0.895,0.06,1376
A.04.03.012,Walnuts,Rest of World,RoW,0.105,0.06,1376
A.04.03.013,Kola nut (Cola spp.),Cote d'Ivoire,CI,0.954,0.06,1379.02
A.04.03.013,Kola nut (Cola spp.),Rest of World,RoW,0.046,0.06,1379.02
A.04.04.001,Linseeds,Russia,RU,0.854,0.06,1441
A.04.04.001,Linseeds,Rest of World,RoW,0.146,0.06,1441
A.04.04.003,Poppy seeds,Bulgaria,BG,0.691,0.06,1448
A.04.04.003,Poppy seeds,Turkey,TR,0.199,0.06,1448
A.04.04.003,Poppy seeds,Rest of World,RoW,0.11,0.06,1448
A.04.04.004,Sesame seed (Sesamum indicum syn. S. orientale),Rest of World,RoW,1,0.06,1449.9
A.04.04.004,Sesame seed (Sesamum indicum syn. S. orientale),India,IN,0.346,0.06,1444
A.04.04.004,Sesame seed (Sesamum indicum syn. S. orientale),Nigeria,NG,0.376,0.06,1444
A.04.04.004,Sesame seed (Sesamum indicum syn. S. orientale),Rest of World,RoW,0.278,0.06,1444
A.04.04.005,Sunflower seeds,Bulgaria,BG,0.265,0.06,1445
A.04.04.005,Sunflower seeds,Greece,GR,0.551,0.06,1445
A.04.04.005,Sunflower seeds,Rest of World,RoW,0.183,0.06,1445
A.04.04.006 ,Rape seed (Brassica napus),Greece,GR,0.289,0.06,1443
A.04.04.006 ,Rape seed (Brassica napus),Ukraine,UA,0.282,0.06,1443
A.04.04.006 ,Rape seed (Brassica napus),Rest of World,RoW,0.43,0.06,1443
A.04.04.007,Mustard seed (Brassica nigra),Canada,CA,0.662,0.06,1442
